lang,doc_key,from_id,to_id,text,author_name,year_birth,year_death,from_placename,from_latitude,from_longitude,from_type,from_type_d,to_placename,to_latitude,to_longitude,to_type,to_type_d,text_long,id_short
ru,marty-320,Q626,Q124653,С казаками по Волге и Каме пробиравшийся на Тобол,Martynov L.N.,1905,1980,Volga,45.695,47.8975,river,river,Tobol,51.4667,61.0085,river,river," Вновь и вновь преображаясь в мятущегося юношу ,# С бурсаками припадавшего к медовоквасному ковшу# Много прежде , чем с буршами выпить кипучего пунша .# Я , когда-то / С казаками по Волге и Каме пробиравшийся на Тобол и Иртыш ,# А оттуда на Пяндж , - -# О , не только затем , чтобы слушать восточные сказки и притчи , - -# На края Зороастра глядел по ту сторону гор- великанш",ru-17292
ru,marty-494,Q30,Q1171,из Америки = в Гоа,Martynov L.N.,1905,1980,United States of America,39.828175,-98.5795,country,country,Goa,15.401944,74.043333,region,region," О том , как он попал# Проездом из Америки# = в Гоа и Каракал# Путем , судьбой измеренным ,# = в Москву на тридцать дней# Чтоб встретиться с Чичериным",ru-17335
ru,marty-678,Q8542,Q179751,от Пянджа до Аракса,Markov S.N.,1906,1979,Panj River,37.1109,68.3147,river,river,Aras River,40.0184,48.4535,river,river, Славу исторической судьбы# Уложить в одной двадцатой века .# Перечтет история сама# Все дела от Пянджа до Аракса !# Пленного высокая чалма# Склонена перед портретом Маркса .# Жителям ущелий и пустынь,ru-17023
ru,marty-202,Q656,Q656,из Петербурга в Ленинград,Martynov L.N.,1905,1980,Saint Petersburg,59.95,30.316666666667,city,city,Saint Petersburg,59.95,30.316666666667,city,city," Зыбучесть дюн , / И скользкость автострад ,# И в омуты засосанные весла . . .# Бесчисленное множество преград !# Есть путь из Петербурга в Ленинград ,# И путь от Христиании до Осло ,# И путь , что через Новый Амстердам# Довел до колоссального Нью-Йорка .",ru-17344
ru,marty-671,Q898,Q42956,От Омска Омска прямо до Харбина,Martynov L.N.,1905,1980,Omsk,54.966666666667,73.383333333333,city,city,Harbin,45.75,126.63333333333,city,city,,ru-16890
ru,marty-350,Q3927,Q891,из Астрахани в Нижний,Martynov L.N.,1905,1980,Astrakhan,46.35,48.035,city,city,Nizhny Novgorod,56.326944444444,44.0075,city,city," Своей грядущей славы мировой ,# А радуясь , что вывезла кривая ,# Устроился на пароходе «Князь# Пожарский» плыть из Астрахани в Нижний .# Компанья славная подобралась .# И ближнего не опасался ближний :# Беседуя , не выбирали слов ,",ru-17402
ru,marty-685,Q1792,Q36036,от Данцига до Львова,Markov S.N.,1906,1979,Gdańsk,54.35,18.6666666666667,city,city,Lviv,49.8425,24.0322222222222,city,city," А вот прекрасная сексотка# Меня сосватала с тюрьмой .# Даю вам в этом , судьи , слово - -# Бродил от Данцига до Львова ,# Но не встречал такой красы .# Увидел раз и встретил снова ,# Не бровь , а чёрная подкова ,",ru-16998
ru,paster-324,Q831190,Q1218,из Вифании в Ерусалим,Pasternak B.L.,1890,1960,Bethany,31.771411111111,35.261325,ancient site,ancient site,Jerusalem,31.7788888888889,35.2255555555556,city,city,"Он шел из Вифании в Ерусалим ,# Заранее грустью предчувствий томим .# Колючий кустарник на круче был выжжен ,# Над хижиной ближней не двигался дым ,",ru-20357
ru,mandl-324,Q377485,Q193785,с Синая до Фавора,Mandelshtam O.E.,1891,1938,Mount Sinai,28.5384,33.9752,mountain,mountain,Mount Tabor,32.68625,35.3929166666667,mountain,mountain,"Как некий исполин с Синая до Фавора ,",ru-9249
ru,narbut-115,Q7525,Q1874,Из Севастополя в Одессу,Narbut V.I.,1888,1938,Sevastopol,44.605,33.5225,city,city,Odesa,46.47747,30.73262,city,city," Коль счет утратили мы дням .# Морского не унять повесу :# Ему ль заказаны пути# Из Севастополя в Одессу ,# Из Сингапура в Джабути !# Под ветром парус , словно вымя ,# Все туже , туже , - - прет дугой ,",ru-23312
ru,smel-084,Q3162344,Q41116,от Нескучного сада танки / на Красную площадь,Smeljakov Ja.V.,1913,1972,Neskuchny Garden,55.716111111111,37.588055555556,city part,city part,Red Square,55.754166666667,37.62,city part,city part," это опять / от Нескучного сада# танки / на Красную площадь / идут - -# ночью , / за несколько дней / до парада .# Напоминая / окраской своей# майские нивы / и рощи густые ,",ru-24627
ru,olein-111,Q60,Q153698,От Нью-Йорка и до Клина,Olejnikov N.M.,1898,1937,New York City,40.7,-74,city,city,Klin,56.333888888889,36.7125,city,city,От Нью-Йорка и до Клина# На устах у всех - - клеймо# Под названием Янина,ru-24178
ru,balm-954,Q5971,Q649,От Алтая до Москвы,Balmont K.D.,1867,1942,Altai Republic,50.916666666667,86.916666666667,region,region,Moscow,55.755833333333,37.617777777778,city,city," Бубенец и бубенец .# Эх , от самого Валдая# Звоны льются , нарастая ,# От Алтая до Москвы# Брызжет пена до травы ,# Закрутились пристяжные ,# Коренник не клонит выи ,",ru-13144
